path,label,warm_ratio,bright_ratio,edge_ratio,largest_blob_ratio,mean_saturation,mean_value,std_value,p90_value,p10_value,dark_ratio,high_saturation_ratio
data\datasets\bell_dataset\no_strike\frame_006070.jpg,0,0.16299153645833334,0.005576171875,0.002936197916666667,0.1583984375,68.26786783854166,120.131025390625,64.77878399935857,251.0,54.0,0.11362630208333334,0.108193359375
data\datasets\bell_dataset\no_strike\frame_006080.jpg,0,0.21759114583333333,0.043932291666666665,0.005068359375,0.20883138020833333,66.95359700520834,123.07626302083334,66.56876118121512,251.0,53.0,0.12062825520833333,0.11446940104166667
data\datasets\bell_dataset\no_strike\frame_006110.jpg,0,0.18537109375,0.0020833333333333333,0.001396484375,0.18969889322916667,87.07190104166666,112.27531901041667,50.1505591290159,172.0,58.0,0.08838541666666666,0.17682942708333332
data\datasets\bell_dataset\no_strike\frame_006120.jpg,0,0.019368489583333332,0.0059993489583333335,0.0007356770833333333,0.0189697265625,69.07220703125,133.665126953125,64.91298637018329,251.0,63.0,0.055328776041666666,0.0366796875
data\datasets\bell_dataset\no_strike\frame_006130.jpg,0,0.09012044270833333,0.01641276041666667,0.0014876302083333334,0.09344075520833334,80.59451171875,124.04279622395833,63.76679737747608,250.0,55.0,0.10658854166666666,0.11429361979166666
data\datasets\bell_dataset\no_strike\frame_006140.jpg,0,0.07517252604166667,0.006194661458333334,0.0018522135416666667,0.03393229166666667,66.0713671875,127.413505859375,62.649736043464074,251.0,61.0,0.065654296875,0.051539713541666664
data\datasets\bell_dataset\no_strike\frame_006150.jpg,0,0.14292317708333332,0.002936197916666667,0.00240234375,0.1124462890625,67.80267903645833,121.34610026041666,63.90644844936873,251.0,55.0,0.10114583333333334,0.13758138020833333
data\datasets\bell_dataset\no_strike\frame_006160.jpg,0,0.16198893229166667,0.004117838541666667,0.003352864583333333,0.12614908854166668,67.16270833333333,124.80383138020834,64.24908811190357,251.0,58.0,0.08442708333333333,0.12361653645833333
data\datasets\bell_dataset\no_strike\frame_006170.jpg,0,0.24017578125,0.010999348958333334,0.006708984375,0.19083984375,77.274208984375,122.02995442708334,60.78255114179738,237.0,57.0,0.08905924479166667,0.18376302083333335
data\datasets\bell_dataset\no_strike\frame_006180.jpg,0,0.3188834635416667,0.035485026041666666,0.009899088541666667,0.198681640625,85.972197265625,133.33350260416665,61.80786767460729,248.0,61.0,0.06842122395833333,0.249189453125
data\datasets\bell_dataset\no_strike\frame_006190.jpg,0,0.40810546875,0.03306966145833334,0.0064518229166666665,0.21132649739583334,97.22257161458333,140.659443359375,63.76525742422476,252.0,62.0,0.06425130208333334,0.35302083333333334
data\datasets\bell_dataset\no_strike\frame_006200.jpg,0,0.24342447916666668,0.010224609375,0.006549479166666667,0.23227701822916666,83.06258463541667,121.9144140625,68.02282441352413,252.0,51.0,0.141474609375,0.2761360677083333
data\datasets\bell_dataset\no_strike\frame_006210.jpg,0,0.24990885416666667,0.012298177083333334,0.008922526041666667,0.2196484375,76.924111328125,123.13282552083334,64.93534951392499,250.0,55.0,0.10052083333333334,0.21965494791666668
data\datasets\bell_dataset\no_strike\frame_006220.jpg,0,0.32475911458333334,0.07362630208333333,0.014371744791666667,0.2181103515625,82.892373046875,125.032119140625,55.33431173286017,201.0,63.0,0.0553125,0.19824544270833333
data\datasets\bell_dataset\no_strike\frame_006230.jpg,0,0.21013020833333335,0.026438802083333334,0.00837890625,0.204638671875,71.53888671875,131.7943359375,63.49821458654419,251.0,61.0,0.06462890625,0.14048828125
data\datasets\bell_dataset\no_strike\frame_006240.jpg,0,0.214697265625,0.01216796875,0.006005859375,0.1801171875,75.68378255208333,129.16962239583333,65.61847689098576,251.0,58.0,0.08263997395833333,0.19250651041666667
data\datasets\bell_dataset\no_strike\frame_006250.jpg,0,0.1991796875,0.006682942708333334,0.006318359375,0.157255859375,75.37015950520833,122.32193033854166,63.81355709047582,250.0,55.0,0.10574544270833333,0.20209309895833333
data\datasets\bell_dataset\no_strike\frame_006260.jpg,0,0.3657356770833333,0.032744140625,0.008255208333333333,0.20544596354166667,92.39822265625,116.474521484375,51.4641180931497,173.0,58.0,0.08273111979166667,0.27689453125
data\datasets\bell_dataset\no_strike\frame_006270.jpg,0,0.512041015625,0.16531575520833333,0.004772135416666667,0.37011393229166667,105.253974609375,125.53060221354167,44.391051538949746,185.0,72.0,0.02227213541666667,0.3501790364583333
data\datasets\bell_dataset\no_strike\frame_006280.jpg,0,0.43626302083333335,0.000751953125,0.0018912760416666668,0.4345166015625,102.55253580729166,130.060498046875,46.00746283170028,192.0,72.0,0.013896484375,0.39145833333333335
data\datasets\bell_dataset\no_strike\frame_006290.jpg,0,0.017825520833333334,0.014140625,0.000654296875,0.013626302083333333,64.63288736979166,153.99254231770834,56.575080838271305,251.0,85.0,0.005638020833333333,0.025973307291666668
data\datasets\bell_dataset\no_strike\frame_006300.jpg,0,0.030491536458333333,0.010579427083333334,0.00134765625,0.03163899739583333,72.96768229166666,129.33658854166666,62.74793631298989,250.0,60.0,0.06760091145833333,0.045569661458333334
data\datasets\bell_dataset\no_strike\frame_006310.jpg,0,0.001474609375,0.00036458333333333335,0.0002897135416666667,0.001259765625,66.98635416666667,126.98388671875,61.83310561501487,250.0,60.0,0.06855794270833333,0.02216145833333333
data\datasets\bell_dataset\no_strike\frame_006320.jpg,0,0.013531901041666667,0.002666015625,0.0017643229166666666,0.004137369791666666,67.154453125,127.55777669270833,61.45704055459211,250.0,60.0,0.0644921875,0.049856770833333335
data\datasets\bell_dataset\no_strike\frame_006330.jpg,0,0.07741536458333333,0.006103515625,0.0036653645833333334,0.0297998046875,68.766103515625,127.013486328125,60.93904659164895,250.0,60.0,0.06657552083333333,0.075546875
data\datasets\bell_dataset\no_strike\frame_006340.jpg,0,0.15417317708333333,0.008567708333333333,0.004684244791666667,0.07783854166666666,70.57798828125,128.10286458333334,60.85745521360068,250.0,61.0,0.063330078125,0.09910807291666666
data\datasets\bell_dataset\no_strike\frame_006350.jpg,0,0.181240234375,0.01091796875,0.0064095052083333335,0.0952294921875,72.4133203125,127.56514973958333,61.185971850946075,251.0,60.0,0.067373046875,0.13371744791666668
